Order_ID,Customer_ID,Order_Date,Order_Time,City,Area,Restaurant,Food_Item,Category,Quantity,Price,Delivery_Time_Min,Payment_Mode,Rating
O2696,C2829,2025-05-10,16:55,Salem,Velachery,KFC,Biryani,Non-Veg,4,394,47,Cash,3.7
O2697,C1524,2025-03-11,12:53,Salem,Velachery,SS Hyderabad,Chicken 65,Non-Veg,5,320,23,Card,4.0
O2698,C8670,2025-02-10,20:39,Madurai,Anna Nagar,KFC,Burger,Veg,2,480,37,Cash,4.2
O2699,C9875,2025-03-20,02:09,Chennai,Porur,SS Hyderabad,Biryani,Non-Veg,5,361,45,UPI,4.5
O2700,C3835,2025-05-20,03:56,Trichy,T Nagar,KFC,Fried Rice,Non-Veg,1,200,27,Cash,3.6
O2701,C4084,2025-06-15,18:08,Coimbatore,Tambaram,Dominos,Dosa,Non-Veg,2,433,56,UPI,3.8
O2702,C7785,2025-10-15,11:50,Salem,T Nagar,Dominos,Noodles,Veg,2,261,25,Cash,4.7
O2703,C3612,2025-05-25,06:42,Trichy,Velachery,SS Hyderabad,Dosa,Non-Veg,4,138,43,UPI,3.0
O2704,C7571,2025-01-15,08:52,Coimbatore,Tambaram,Burger King,Sandwich,Non-Veg,3,127,23,Cash,4.0
O2705,C2485,2025-11-26,12:29,Chennai,T Nagar,SS Hyderabad,Pizza,Non-Veg,3,429,41,Cash,3.7
O2706,C4458,2025-03-27,10:43,Coimbatore,Anna Nagar,A2B,Noodles,Non-Veg,2,298,33,Card,3.6
O2707,C5350,2025-08-19,01:25,Chennai,Porur,A2B,Sandwich,Non-Veg,2,481,39,UPI,3.7
O2708,C6759,2025-06-14,07:38,Salem,Anna Nagar,Dominos,Meals,Veg,3,175,39,Cash,3.5
O2709,C9777,2025-05-14,12:55,Chennai,Porur,Dominos,Parotta,Veg,3,172,34,Card,3.8
O2710,C7813,2025-12-13,16:09,Salem,T Nagar,KFC,Parotta,Veg,2,425,39,Cash,3.2
O2711,C2438,2025-10-03,08:38,Trichy,Anna Nagar,SS Hyderabad,Burger,Veg,5,311,54,Card,5.0
O2712,C4165,2025-10-24,11:57,Chennai,T Nagar,Dominos,Burger,Non-Veg,1,84,23,UPI,3.1
O2713,C8140,2025-01-13,04:52,Chennai,Anna Nagar,SS Hyderabad,Meals,Non-Veg,4,178,48,UPI,4.1
O2714,C9335,2025-03-29,05:33,Salem,T Nagar,Dominos,Burger,Veg,3,283,25,UPI,4.5
O2715,C5839,2025-03-03,10:18,Coimbatore,Velachery,A2B,Chicken 65,Veg,1,183,42,Cash,4.9
O2716,C7963,2025-11-22,21:47,Salem,Velachery,Burger King,Meals,Non-Veg,5,187,20,UPI,4.7
O2717,C1639,2025-12-12,10:32,Coimbatore,Velachery,KFC,Noodles,Non-Veg,4,119,36,Card,3.6
O2718,C4059,2025-09-22,20:16,Trichy,Porur,A2B,Parotta,Veg,2,253,19,Cash,4.1
O2719,C6630,2025-09-16,06:26,Trichy,Tambaram,KFC,Meals,Veg,1,489,53,Cash,4.7
O2720,C7853,2025-09-01,13:18,Coimbatore,Porur,KFC,Pizza,Non-Veg,1,462,60,Cash,3.5
O2721,C2230,2025-10-02,12:57,Salem,Tambaram,Dominos,Fried Rice,Veg,2,256,58,Card,4.6
O2722,C7822,2025-06-07,00:41,Chennai,T Nagar,Dominos,Sandwich,Veg,2,127,56,UPI,4.3
O2723,C5414,2025-05-23,21:38,Madurai,T Nagar,Burger King,Pizza,Veg,4,259,41,Cash,3.3
O2724,C6471,2025-10-16,21:42,Coimbatore,Anna Nagar,Burger King,Fried Rice,Non-Veg,4,343,57,Cash,4.1
O2725,C5594,2025-07-13,00:26,Salem,Velachery,A2B,Sandwich,Veg,2,121,47,UPI,3.6
O2726,C6941,2025-01-24,22:48,Coimbatore,T Nagar,KFC,Meals,Non-Veg,4,313,22,Card,3.7
O2727,C4306,2025-10-23,03:16,Coimbatore,Porur,A2B,Pizza,Non-Veg,5,185,33,UPI,3.9
O2728,C4832,2025-03-27,06:55,Coimbatore,Tambaram,A2B,Meals,Non-Veg,5,452,27,UPI,4.4
O2729,C6343,2025-01-29,14:00,Trichy,Anna Nagar,SS Hyderabad,Sandwich,Veg,1,281,41,Cash,4.1
O2730,C6463,2025-04-11,17:54,Salem,Porur,A2B,Dosa,Non-Veg,5,174,54,UPI,4.9
O2731,C6219,2025-07-29,07:59,Coimbatore,Velachery,Dominos,Parotta,Non-Veg,2,308,45,UPI,4.5
O2732,C9078,2025-08-20,08:06,Coimbatore,T Nagar,Burger King,Noodles,Veg,5,112,17,Cash,4.2
O2733,C5547,2025-12-26,11:56,Trichy,T Nagar,SS Hyderabad,Burger,Veg,2,196,40,Card,4.8
O2734,C3533,2025-08-16,13:01,Salem,Velachery,Burger King,Burger,Veg,3,419,52,UPI,4.3
O2735,C7969,2025-01-22,18:40,Madurai,Anna Nagar,Dominos,Parotta,Veg,4,499,43,Cash,3.9
O2736,C8024,2025-05-03,03:04,Trichy,Velachery,Burger King,Sandwich,Non-Veg,5,472,59,Cash,3.2
O2737,C1689,2025-05-12,22:32,Salem,Porur,SS Hyderabad,Sandwich,Veg,1,360,39,Cash,3.4
O2738,C9249,2025-12-01,16:04,Trichy,Velachery,A2B,Parotta,Veg,3,482,28,UPI,3.4
O2739,C2504,2025-07-28,21:44,Coimbatore,Velachery,A2B,Burger,Non-Veg,2,239,29,UPI,3.4
O2740,C4441,2025-09-28,04:04,Chennai,Anna Nagar,Dominos,Pizza,Veg,4,340,36,Cash,4.9
O2741,C1221,2025-01-24,06:13,Coimbatore,Anna Nagar,KFC,Sandwich,Veg,2,434,38,Card,4.6
O2742,C4331,2025-05-23,21:09,Coimbatore,Anna Nagar,Burger King,Burger,Non-Veg,3,137,58,Card,3.8
O2743,C1279,2025-07-12,17:06,Trichy,Tambaram,KFC,Noodles,Non-Veg,5,98,53,Card,3.9
O2744,C9307,2025-07-27,22:57,Madurai,Velachery,Burger King,Burger,Veg,3,454,30,Card,4.9
O2745,C5696,2025-04-01,05:13,Salem,T Nagar,KFC,Sandwich,Non-Veg,3,414,25,Card,3.4
O2746,C5828,2025-02-08,20:49,Salem,Porur,SS Hyderabad,Burger,Veg,5,175,30,UPI,4.2
O2747,C3292,2025-10-21,17:39,Chennai,Porur,KFC,Dosa,Non-Veg,5,304,35,UPI,3.7
O2748,C5593,2025-02-08,11:46,Salem,Tambaram,SS Hyderabad,Biryani,Veg,4,439,55,Cash,4.1
O2749,C5679,2025-03-05,13:11,Trichy,Tambaram,SS Hyderabad,Pizza,Veg,1,127,32,UPI,3.6
O2750,C3404,2025-04-20,11:20,Trichy,T Nagar,A2B,Pizza,Veg,3,161,59,Cash,4.2
O2751,C4137,2025-06-18,01:02,Salem,T Nagar,KFC,Burger,Non-Veg,1,248,40,Card,4.8
O2752,C3668,2025-09-08,05:59,Salem,Porur,SS Hyderabad,Meals,Veg,3,225,34,Cash,3.4
O2753,C6738,2025-08-09,03:02,Trichy,Velachery,A2B,Chicken 65,Veg,1,369,60,UPI,4.5
O2754,C6677,2025-12-29,05:29,Coimbatore,T Nagar,SS Hyderabad,Burger,Veg,1,167,46,UPI,3.5
O2755,C1394,2025-12-22,18:18,Coimbatore,Velachery,Burger King,Burger,Veg,4,167,23,Cash,3.5
O2756,C7529,2025-09-22,23:34,Coimbatore,T Nagar,KFC,Fried Rice,Non-Veg,3,314,44,Card,4.7
O2757,C8033,2025-11-01,15:15,Madurai,Tambaram,A2B,Dosa,Non-Veg,5,252,41,Card,3.9
O2758,C6675,2025-04-18,13:49,Trichy,Anna Nagar,SS Hyderabad,Sandwich,Non-Veg,2,252,50,Cash,3.0
O2759,C8081,2025-07-08,08:49,Salem,Tambaram,Dominos,Dosa,Veg,4,271,38,UPI,4.8
O2760,C7159,2025-11-18,15:39,Coimbatore,Velachery,SS Hyderabad,Pizza,Veg,3,185,26,Card,3.3
O2761,C1568,2025-10-24,01:08,Madurai,Anna Nagar,A2B,Biryani,Non-Veg,3,130,27,Cash,3.1
O2762,C2321,2025-10-06,13:35,Chennai,T Nagar,A2B,Chicken 65,Non-Veg,3,85,33,UPI,4.0
O2763,C8852,2025-06-06,15:26,Chennai,Anna Nagar,A2B,Fried Rice,Veg,5,85,40,Card,3.9
O2764,C3365,2025-10-05,14:24,Coimbatore,Porur,SS Hyderabad,Parotta,Veg,4,111,35,Cash,4.8
O2765,C9862,2025-01-27,03:40,Madurai,Anna Nagar,A2B,Sandwich,Non-Veg,4,185,34,Cash,3.1
O2766,C3637,2025-12-31,17:50,Salem,Velachery,A2B,Burger,Non-Veg,2,199,18,Card,3.1
O2767,C9943,2025-06-24,17:31,Madurai,Porur,Dominos,Dosa,Veg,2,149,19,UPI,4.2
O2768,C4516,2025-09-11,10:45,Madurai,Anna Nagar,KFC,Biryani,Non-Veg,3,264,20,Cash,3.2
O2769,C8710,2025-03-17,23:09,Trichy,Anna Nagar,KFC,Biryani,Veg,5,253,59,UPI,3.6
O2770,C9762,2025-07-02,22:15,Chennai,T Nagar,A2B,Chicken 65,Veg,3,351,50,Card,3.2
O2771,C7773,2025-07-23,21:49,Coimbatore,T Nagar,Burger King,Chicken 65,Non-Veg,2,139,21,Cash,3.4
O2772,C5667,2025-09-27,17:22,Trichy,Velachery,Burger King,Sandwich,Non-Veg,3,477,21,Card,3.8
O2773,C6254,2025-08-17,04:59,Salem,Velachery,KFC,Meals,Veg,1,289,40,Cash,4.3
O2774,C2463,2025-05-18,06:09,Trichy,Tambaram,Dominos,Noodles,Veg,4,484,38,Card,5.0
O2775,C1146,2025-07-02,20:11,Coimbatore,Tambaram,A2B,Burger,Veg,5,199,57,UPI,4.4
O2776,C6755,2025-05-18,04:36,Salem,Velachery,KFC,Noodles,Non-Veg,4,275,43,Card,4.4
O2777,C1353,2025-03-05,14:36,Chennai,Anna Nagar,A2B,Parotta,Non-Veg,2,247,46,Cash,3.5
O2778,C4810,2025-04-10,03:49,Madurai,Tambaram,KFC,Parotta,Veg,3,267,20,Cash,4.0
O2779,C4372,2025-04-04,05:27,Trichy,Porur,Burger King,Meals,Veg,5,262,47,Card,4.3
O2780,C7559,2025-02-16,17:14,Trichy,T Nagar,Dominos,Fried Rice,Veg,4,355,57,UPI,4.2
O2781,C8669,2025-03-03,04:32,Madurai,Porur,Burger King,Biryani,Veg,1,89,25,UPI,3.1
O2782,C9458,2025-02-08,00:15,Coimbatore,Velachery,SS Hyderabad,Burger,Non-Veg,2,270,42,Cash,3.1
O2783,C7543,2025-10-24,03:47,Chennai,T Nagar,KFC,Dosa,Veg,5,103,43,Card,3.0
O2784,C8546,2025-11-10,21:58,Trichy,Porur,Burger King,Parotta,Non-Veg,4,373,15,UPI,4.7
O2785,C6224,2025-07-24,19:16,Trichy,Velachery,Dominos,Chicken 65,Non-Veg,5,327,60,Card,4.0
O2786,C4200,2025-11-01,18:03,Madurai,Anna Nagar,Dominos,Parotta,Veg,3,222,23,Cash,4.0
O2787,C1660,2025-04-11,08:26,Coimbatore,Tambaram,Burger King,Pizza,Veg,5,435,55,Cash,3.5
O2788,C1579,2025-08-10,18:10,Trichy,Anna Nagar,Dominos,Biryani,Non-Veg,1,145,23,UPI,4.3
O2789,C7411,2025-03-15,01:17,Chennai,Anna Nagar,Burger King,Fried Rice,Non-Veg,2,373,21,UPI,4.5
O2790,C9146,2025-12-15,09:46,Madurai,T Nagar,Burger King,Meals,Non-Veg,4,245,23,Card,4.0
O2791,C2052,2025-11-29,11:29,Coimbatore,Tambaram,KFC,Burger,Non-Veg,5,497,46,Cash,3.4
O2792,C4030,2025-05-04,14:59,Madurai,Tambaram,Burger King,Noodles,Non-Veg,2,197,15,Cash,3.2
O2793,C5076,2025-07-27,00:32,Coimbatore,T Nagar,A2B,Meals,Non-Veg,2,317,39,UPI,4.7
O2794,C9143,2025-12-05,10:09,Salem,Porur,A2B,Parotta,Non-Veg,4,310,43,Card,4.3
O2795,C2364,2025-05-14,00:29,Chennai,Anna Nagar,A2B,Sandwich,Non-Veg,4,295,26,UPI,3.4
O2796,C5405,2025-11-23,02:55,Trichy,Tambaram,KFC,Chicken 65,Veg,5,119,17,Cash,4.4
O2797,C8956,2025-01-08,05:24,Trichy,Porur,Burger King,Burger,Non-Veg,5,201,35,Card,4.3
O2798,C9847,2025-05-13,09:20,Coimbatore,Porur,SS Hyderabad,Chicken 65,Veg,2,396,42,Cash,4.0
O2799,C5717,2025-01-31,02:16,Salem,Velachery,Burger King,Biryani,Veg,4,496,35,Cash,4.4
O2800,C2998,2025-11-30,16:54,Trichy,T Nagar,SS Hyderabad,Biryani,Veg,1,492,27,Card,3.2
O2801,C4767,2025-10-05,02:56,Madurai,Velachery,A2B,Pizza,Non-Veg,3,86,48,Card,3.7
O2802,C2821,2025-09-11,06:12,Salem,Velachery,SS Hyderabad,Meals,Veg,4,408,23,UPI,4.8
O2803,C3286,2025-06-29,08:38,Salem,Tambaram,A2B,Parotta,Veg,1,477,43,Card,4.1
O2804,C2644,2025-01-27,11:23,Salem,T Nagar,KFC,Meals,Non-Veg,3,253,56,Card,3.7
O2805,C9122,2025-07-13,15:01,Chennai,Velachery,A2B,Parotta,Non-Veg,4,362,57,UPI,4.3
O2806,C4788,2025-05-14,15:55,Coimbatore,T Nagar,SS Hyderabad,Biryani,Veg,4,216,23,Cash,4.9
O2807,C3007,2025-05-23,17:37,Coimbatore,Anna Nagar,A2B,Fried Rice,Non-Veg,1,461,52,Card,3.3
O2808,C3555,2025-12-01,20:24,Salem,Anna Nagar,Burger King,Meals,Non-Veg,1,187,23,UPI,4.2
O2809,C1542,2025-11-24,22:47,Coimbatore,Tambaram,Dominos,Sandwich,Veg,3,214,60,Cash,3.8
O2810,C5685,2025-05-07,15:04,Chennai,T Nagar,A2B,Dosa,Veg,2,443,58,Cash,4.8
O2811,C1725,2025-11-11,04:41,Coimbatore,Anna Nagar,Burger King,Pizza,Veg,5,309,32,Card,3.4
O2812,C7193,2025-10-03,04:19,Madurai,Tambaram,KFC,Pizza,Non-Veg,2,464,54,Cash,4.3
O2813,C1895,2025-02-19,12:57,Coimbatore,T Nagar,Dominos,Chicken 65,Non-Veg,4,129,31,UPI,4.5
O2814,C7825,2025-12-31,15:41,Madurai,Anna Nagar,Dominos,Dosa,Non-Veg,3,417,18,Card,4.5
O2815,C4759,2025-09-27,16:51,Salem,Tambaram,KFC,Fried Rice,Non-Veg,5,396,23,Card,4.6
O2816,C2838,2025-04-19,02:05,Madurai,Anna Nagar,Dominos,Noodles,Veg,4,209,44,Card,4.5
O2817,C8617,2025-01-18,14:18,Madurai,Porur,SS Hyderabad,Dosa,Veg,2,81,35,UPI,3.1
O2818,C4364,2025-11-27,20:46,Madurai,Anna Nagar,Burger King,Fried Rice,Veg,2,304,58,UPI,3.1
O2819,C1482,2025-03-25,15:59,Salem,Porur,Dominos,Noodles,Non-Veg,1,389,20,Card,4.7
O2820,C2310,2025-02-03,16:45,Madurai,T Nagar,A2B,Dosa,Non-Veg,3,484,43,Card,4.0
O2821,C7477,2025-01-02,20:29,Madurai,Anna Nagar,A2B,Chicken 65,Non-Veg,4,88,15,Cash,4.8
O2822,C4098,2025-12-22,11:19,Chennai,T Nagar,Dominos,Noodles,Veg,5,357,54,UPI,3.7
O2823,C4792,2025-04-05,03:33,Salem,Porur,Burger King,Meals,Non-Veg,5,293,20,Card,4.7
O2824,C7023,2025-07-05,23:10,Chennai,Tambaram,KFC,Meals,Veg,2,302,15,UPI,4.3
O2825,C2335,2025-12-06,00:50,Coimbatore,Tambaram,Dominos,Biryani,Veg,2,246,32,UPI,5.0
O2826,C9857,2025-07-14,12:14,Salem,Tambaram,Dominos,Noodles,Non-Veg,5,454,20,UPI,4.0
O2827,C6766,2025-04-12,14:04,Coimbatore,Tambaram,Burger King,Burger,Non-Veg,5,496,31,UPI,4.8
O2828,C2997,2025-06-05,17:44,Coimbatore,Tambaram,Burger King,Biryani,Non-Veg,4,382,39,Cash,4.0
O2829,C7624,2025-10-24,11:00,Madurai,Velachery,KFC,Parotta,Veg,1,202,18,UPI,4.9
O2830,C2254,2025-07-06,09:08,Trichy,Porur,A2B,Parotta,Non-Veg,3,448,22,UPI,3.2
O2831,C5301,2025-07-01,09:59,Chennai,T Nagar,Burger King,Burger,Veg,3,93,45,UPI,4.0
O2832,C6382,2025-06-18,17:33,Trichy,Tambaram,Burger King,Chicken 65,Veg,1,471,50,Card,4.8
O2833,C6480,2025-04-29,08:54,Coimbatore,Anna Nagar,A2B,Noodles,Non-Veg,4,455,57,Cash,4.5
O2834,C2385,2025-01-14,02:02,Trichy,Velachery,Dominos,Burger,Veg,5,124,55,Cash,4.7
O2835,C5275,2025-10-02,18:52,Trichy,T Nagar,Burger King,Burger,Veg,5,481,55,Card,4.2
O2836,C7093,2025-09-27,17:36,Madurai,T Nagar,SS Hyderabad,Sandwich,Non-Veg,4,259,15,Cash,3.9
O2837,C7627,2025-05-08,23:56,Chennai,T Nagar,Dominos,Dosa,Veg,2,264,51,Card,4.5
O2838,C2924,2025-06-13,02:20,Madurai,Porur,KFC,Biryani,Non-Veg,5,337,15,Cash,3.4
O2839,C3293,2025-09-12,14:39,Coimbatore,Tambaram,A2B,Burger,Non-Veg,4,110,36,UPI,3.8
O2840,C9694,2025-02-12,19:44,Salem,Anna Nagar,A2B,Sandwich,Veg,4,335,45,Card,4.3
O2841,C6128,2025-06-19,05:20,Chennai,Porur,Burger King,Fried Rice,Non-Veg,1,311,48,Cash,5.0
O2842,C6161,2025-03-08,05:52,Chennai,Tambaram,Dominos,Sandwich,Veg,5,230,29,Card,3.1
O2843,C6371,2025-07-06,18:51,Coimbatore,Tambaram,A2B,Pizza,Veg,4,420,55,Card,3.3
O2844,C7534,2025-03-11,14:14,Salem,Porur,Dominos,Fried Rice,Veg,3,483,44,Card,3.6
O2845,C8999,2025-03-24,17:55,Trichy,Anna Nagar,Burger King,Dosa,Non-Veg,2,265,60,UPI,3.3
O2846,C1277,2025-03-14,23:22,Chennai,Anna Nagar,Dominos,Sandwich,Non-Veg,2,493,17,Cash,4.4
O2847,C3465,2025-01-12,03:20,Madurai,Anna Nagar,KFC,Chicken 65,Non-Veg,3,183,56,Card,3.4
O2848,C6024,2025-07-26,03:41,Coimbatore,T Nagar,SS Hyderabad,Pizza,Veg,1,115,43,UPI,3.5
O2849,C4769,2025-04-21,03:24,Coimbatore,T Nagar,KFC,Fried Rice,Non-Veg,1,193,45,Card,5.0
O2850,C3070,2025-10-20,22:08,Trichy,T Nagar,Dominos,Dosa,Non-Veg,3,231,25,Cash,3.9
O2851,C5531,2025-03-28,15:47,Coimbatore,T Nagar,A2B,Sandwich,Non-Veg,1,358,38,UPI,3.3
O2852,C5423,2025-05-02,13:19,Trichy,Velachery,A2B,Sandwich,Non-Veg,4,407,26,Card,3.4
O2853,C9634,2025-05-27,01:31,Salem,T Nagar,Dominos,Fried Rice,Veg,2,318,44,Card,4.4
O2854,C6767,2025-03-23,18:04,Trichy,Anna Nagar,KFC,Sandwich,Veg,1,110,60,UPI,4.2
O2855,C7185,2025-09-21,09:47,Trichy,Anna Nagar,KFC,Noodles,Non-Veg,4,436,22,Card,3.8
O2856,C4220,2025-12-20,17:05,Madurai,T Nagar,A2B,Parotta,Non-Veg,4,246,28,UPI,3.1
O2857,C8360,2025-07-22,20:45,Madurai,Tambaram,A2B,Fried Rice,Non-Veg,3,424,55,Card,3.7
O2858,C1324,2025-09-30,17:34,Coimbatore,Velachery,KFC,Sandwich,Veg,5,339,27,UPI,4.1
O2859,C7009,2025-08-29,02:00,Coimbatore,T Nagar,A2B,Noodles,Non-Veg,2,189,46,UPI,3.6
O2860,C6672,2025-07-29,08:31,Coimbatore,Velachery,Burger King,Dosa,Veg,1,491,41,Card,3.6
O2861,C7657,2025-02-13,00:21,Trichy,T Nagar,Burger King,Pizza,Non-Veg,5,111,23,Cash,4.7
O2862,C5712,2025-10-06,09:25,Salem,Porur,A2B,Noodles,Non-Veg,4,490,60,Card,4.7
O2863,C3003,2025-11-23,03:13,Madurai,Velachery,A2B,Burger,Non-Veg,3,273,48,Cash,4.5
O2864,C7513,2025-10-09,07:10,Chennai,Tambaram,Burger King,Meals,Non-Veg,4,370,25,UPI,3.2
O2865,C1863,2025-11-10,03:21,Trichy,Velachery,Dominos,Pizza,Veg,4,482,35,Card,4.0
O2866,C2678,2025-07-07,07:15,Coimbatore,T Nagar,KFC,Chicken 65,Veg,5,412,26,UPI,3.3
O2867,C9047,2025-11-17,03:08,Coimbatore,Velachery,Burger King,Sandwich,Non-Veg,2,436,28,UPI,3.3
O2868,C7405,2025-03-27,14:22,Coimbatore,Tambaram,SS Hyderabad,Chicken 65,Veg,2,463,21,UPI,4.1
O2869,C9026,2025-09-19,08:29,Trichy,T Nagar,A2B,Pizza,Veg,3,350,34,Card,3.8
O2870,C8517,2025-09-19,00:06,Chennai,Anna Nagar,Burger King,Dosa,Veg,4,318,40,Cash,3.4
O2871,C6045,2025-12-05,21:22,Chennai,Velachery,KFC,Noodles,Veg,2,152,38,Card,4.2
O2872,C7533,2025-11-11,14:05,Coimbatore,Porur,Burger King,Sandwich,Veg,5,228,29,UPI,3.7
O2873,C2146,2025-08-24,10:10,Madurai,Anna Nagar,Burger King,Fried Rice,Veg,5,257,41,Card,4.6
O2874,C6366,2025-12-28,21:54,Salem,Tambaram,KFC,Noodles,Non-Veg,5,372,46,UPI,4.8
O2875,C5326,2025-01-16,06:16,Salem,Porur,KFC,Burger,Veg,5,86,39,Card,4.8
O2876,C8879,2025-12-11,08:17,Coimbatore,Anna Nagar,Dominos,Parotta,Non-Veg,4,470,29,UPI,3.5
O2877,C2715,2025-01-15,15:32,Salem,Anna Nagar,Burger King,Biryani,Non-Veg,1,362,29,UPI,4.5
O2878,C3550,2025-12-08,16:50,Chennai,Tambaram,SS Hyderabad,Pizza,Non-Veg,3,478,57,Cash,3.4
O2879,C7340,2025-05-19,15:17,Salem,Velachery,Dominos,Burger,Veg,3,193,15,UPI,3.6
O2880,C6278,2025-03-15,22:17,Coimbatore,Velachery,SS Hyderabad,Meals,Non-Veg,2,181,53,UPI,4.5
O2881,C9003,2025-12-18,02:41,Madurai,Porur,A2B,Sandwich,Veg,1,418,52,Cash,4.4
O2882,C9639,2025-06-28,11:30,Chennai,Tambaram,KFC,Meals,Veg,3,231,36,UPI,3.2
O2883,C4556,2025-07-08,08:25,Chennai,Tambaram,KFC,Burger,Veg,2,167,58,UPI,3.4
O2884,C5109,2025-04-15,17:16,Chennai,Anna Nagar,Burger King,Burger,Veg,2,397,41,UPI,4.8
O2885,C1724,2025-10-27,00:36,Chennai,T Nagar,KFC,Dosa,Veg,3,108,36,Cash,3.2
O2886,C4064,2025-08-28,09:33,Chennai,T Nagar,A2B,Pizza,Non-Veg,3,170,37,UPI,4.0
O2887,C1914,2025-03-17,23:01,Salem,Tambaram,A2B,Biryani,Non-Veg,1,315,47,UPI,4.4
O2888,C8939,2025-12-29,05:34,Coimbatore,Velachery,Dominos,Burger,Veg,2,212,37,Card,3.6
O2889,C9675,2025-05-20,11:39,Chennai,Porur,Dominos,Meals,Non-Veg,3,303,40,Cash,3.8
O2890,C8610,2025-05-17,23:45,Salem,Anna Nagar,Burger King,Burger,Veg,3,164,45,UPI,4.6
O2891,C5504,2025-04-11,09:37,Chennai,Velachery,KFC,Fried Rice,Veg,3,189,60,UPI,3.3
O2892,C6728,2025-07-19,19:41,Salem,T Nagar,SS Hyderabad,Chicken 65,Veg,4,314,38,Cash,4.6
O2893,C3176,2025-11-16,03:39,Madurai,T Nagar,A2B,Sandwich,Non-Veg,3,460,27,UPI,3.8
O2894,C4934,2025-09-15,08:12,Salem,T Nagar,KFC,Biryani,Non-Veg,5,372,52,UPI,3.7
O2895,C6441,2025-05-14,00:48,Madurai,T Nagar,KFC,Burger,Veg,4,364,21,Card,3.5
O2896,C5076,2025-08-19,22:50,Chennai,Porur,A2B,Sandwich,Non-Veg,3,103,17,Cash,3.7
O2897,C7507,2025-06-27,16:17,Chennai,Porur,Dominos,Fried Rice,Non-Veg,4,250,25,Card,4.9
O2898,C5862,2025-08-21,20:16,Salem,Tambaram,KFC,Fried Rice,Veg,3,466,49,Cash,3.4
O2899,C1429,2025-01-06,04:19,Chennai,Anna Nagar,KFC,Burger,Veg,3,344,37,Card,3.6
O2900,C2912,2025-10-11,01:34,Trichy,Velachery,Dominos,Parotta,Non-Veg,1,227,49,UPI,4.6
O2901,C7181,2025-06-16,00:19,Coimbatore,Velachery,Burger King,Dosa,Non-Veg,1,480,60,Card,4.6
O2902,C9701,2025-08-23,19:25,Madurai,Porur,Dominos,Dosa,Non-Veg,5,450,37,UPI,4.6
O2903,C5581,2025-07-25,13:07,Madurai,T Nagar,Dominos,Fried Rice,Non-Veg,1,163,26,UPI,4.6
O2904,C7242,2025-05-24,03:13,Trichy,Anna Nagar,A2B,Meals,Non-Veg,1,490,57,Cash,4.1
O2905,C4004,2025-10-23,01:21,Trichy,T Nagar,A2B,Meals,Non-Veg,5,477,36,Card,3.0
O2906,C4841,2025-10-09,18:08,Chennai,Porur,Dominos,Burger,Non-Veg,4,92,35,Card,3.1
O2907,C6888,2025-12-17,07:44,Salem,Tambaram,Burger King,Parotta,Non-Veg,4,182,56,Card,3.3
O2908,C4551,2025-10-22,07:43,Salem,Porur,A2B,Pizza,Veg,3,149,31,Card,3.4
O2909,C7368,2025-01-28,01:00,Coimbatore,Tambaram,Burger King,Biryani,Non-Veg,3,106,53,UPI,3.1
O2910,C4752,2025-08-14,16:48,Salem,Tambaram,SS Hyderabad,Meals,Veg,1,107,51,UPI,4.2
O2911,C2650,2025-12-29,02:08,Trichy,Porur,Dominos,Sandwich,Non-Veg,4,313,29,Card,3.5
O2912,C8362,2025-08-02,21:09,Madurai,Anna Nagar,KFC,Parotta,Non-Veg,5,137,29,UPI,3.8
O2913,C8666,2025-09-06,05:26,Coimbatore,Velachery,SS Hyderabad,Fried Rice,Veg,4,439,16,Cash,3.3
O2914,C6305,2025-12-28,12:33,Madurai,Tambaram,SS Hyderabad,Dosa,Veg,1,288,21,Card,3.4
O2915,C8645,2025-08-03,01:33,Coimbatore,Tambaram,Dominos,Meals,Veg,5,499,40,Card,3.0
O2916,C3716,2025-10-11,08:11,Chennai,Velachery,Dominos,Noodles,Veg,3,250,23,UPI,4.0
O2917,C4978,2025-01-23,12:48,Madurai,Porur,KFC,Chicken 65,Veg,4,305,19,Cash,4.5
O2918,C4130,2025-12-09,18:42,Coimbatore,T Nagar,Burger King,Biryani,Veg,2,355,35,Cash,4.1
O2919,C3390,2025-04-27,05:21,Madurai,Velachery,KFC,Sandwich,Veg,4,480,50,Cash,5.0
O2920,C4041,2025-12-25,07:04,Chennai,T Nagar,Burger King,Parotta,Veg,2,388,33,UPI,4.6
O2921,C2551,2025-08-17,11:56,Salem,Tambaram,Burger King,Biryani,Veg,5,361,15,Card,4.2
O2922,C2005,2025-10-21,00:47,Trichy,Porur,Burger King,Biryani,Non-Veg,2,304,24,UPI,4.4
O2923,C8867,2025-09-16,02:26,Trichy,T Nagar,A2B,Parotta,Veg,3,104,47,UPI,3.7
O2924,C8085,2025-06-20,16:41,Madurai,T Nagar,KFC,Biryani,Non-Veg,3,366,18,Cash,3.0
O2925,C9711,2025-12-30,23:01,Madurai,Porur,Dominos,Noodles,Non-Veg,5,465,57,Cash,4.3
O2926,C8469,2025-09-24,08:08,Coimbatore,Anna Nagar,KFC,Parotta,Veg,4,169,22,Card,4.0
O2927,C6154,2025-07-22,20:27,Trichy,Tambaram,SS Hyderabad,Meals,Non-Veg,2,138,60,Card,3.7
O2928,C5736,2025-12-20,16:08,Trichy,Anna Nagar,A2B,Chicken 65,Veg,3,194,59,Cash,3.8
